username,created_at,favorite_count,retweet_count,reply_count,quote_count,lang,full_text,label,validasi_label,cleaning,case_folding,normalisasi,tokenize,stopword_removal,stemming_data
,Sat Jul 12 05:23:38 +0000 2025,0,0,1,0,in,jujur bgtt pas awal fair &amp; lovely rebranding tuh kan release new product face wash yg ada kandungan vitamin c. di masa gua gonta ganti fw tuh ya salah satu yg gua coba adalah glow &amp; lovely facial foam vitamin c inii ternyata ga cocok jg emg paling bener sama cinta pertama yaa,0,0,jujur bgtt pas awal fair amp lovely rebranding tuh kan release new product face wash yg ada kandungan vitamin c di masa gua gonta ganti fw tuh ya salah satu yg gua coba adalah glow amp lovely facial foam vitamin c inii ternyata ga cocok jg emg paling bener sama cinta pertama yaa,jujur bgtt pas awal fair amp lovely rebranding tuh kan release new product face wash yg ada kandungan vitamin c di masa gua gonta ganti fw tuh ya salah satu yg gua coba adalah glow amp lovely facial foam vitamin c inii ternyata ga cocok jg emg paling bener sama cinta pertama yaa,jujur banget pas awal fair amp lovely rebranding tuh kan release new product face wash yang ada kandungan vitamin sih di masa gua gonta ganti fw tuh ya salah satu yang gua coba adalah glow amp lovely facial foam vitamin sih ini ternyata tidak cocok juga memang paling benar sama cinta pertama ya,"['jujur', 'banget', 'pas', 'awal', 'fair', 'amp', 'lovely', 'rebranding', 'tuh', 'kan', 'release', 'new', 'product', 'face', 'wash', 'yang', 'ada', 'kandungan', 'vitamin', 'sih', 'di', 'masa', 'gua', 'gonta', 'ganti', 'fw', 'tuh', 'ya', 'salah', 'satu', 'yang', 'gua', 'coba', 'adalah', 'glow', 'amp', 'lovely', 'facial', 'foam', 'vitamin', 'sih', 'ini', 'ternyata', 'tidak', 'cocok', 'juga', 'memang', 'paling', 'benar', 'sama', 'cinta', 'pertama', 'ya']","['jujur', 'banget', 'pas', 'fair', 'amp', 'lovely', 'rebranding', 'tuh', 'release', 'new', 'product', 'face', 'wash', 'kandungan', 'vitamin', 'sih', 'gua', 'gonta', 'ganti', 'fw', 'tuh', 'ya', 'salah', 'gua', 'coba', 'glow', 'amp', 'lovely', 'facial', 'foam', 'vitamin', 'sih', 'tidak', 'cocok', 'cinta', 'ya']",jujur banget pas fair amp lovely rebranding tuh release new product face wash kandung vitamin sih gua gonta ganti fw tuh ya salah gua coba glow amp lovely facial foam vitamin sih tidak cocok cinta ya
,Fri Jul 11 19:24:24 +0000 2025,0,0,0,0,in,@cagvity harlette aku tipe org yang susaaah bgt nyari kecocokan samaa facial wash tapi pas aku cobain harlette bener bener cocok apalagi gada busa ++ lembut bgtt olahan oat nyaaa â­ï¸â­ï¸,2,1,harlette aku tipe org yang susaaah bgt nyari kecocokan samaa facial wash tapi pas aku cobain harlette bener bener cocok apalagi gada busa lembut bgtt olahan oat nyaaa,harlette aku tipe org yang susaaah bgt nyari kecocokan samaa facial wash tapi pas aku cobain harlette bener bener cocok apalagi gada busa lembut bgtt olahan oat nyaaa,harlette aku tipe orang yang susaaah banget mencari kecocokan sama facial wash tapi pas aku mencoba harlette benar benar cocok apalagi tidak ada busa lembut banget olahan oat nya,"['harlette', 'aku', 'tipe', 'orang', 'yang', 'susaaah', 'banget', 'mencari', 'kecocokan', 'sama', 'facial', 'wash', 'tapi', 'pas', 'aku', 'mencoba', 'harlette', 'benar', 'benar', 'cocok', 'apalagi', 'tidak', 'ada', 'busa', 'lembut', 'banget', 'olahan', 'oat', 'nya']","['harlette', 'tipe', 'orang', 'susaaah', 'banget', 'mencari', 'kecocokan', 'facial', 'wash', 'pas', 'mencoba', 'harlette', 'cocok', 'tidak', 'busa', 'lembut', 'banget', 'olahan', 'oat', 'nya']",harlette tipe orang susaaah banget cari cocok facial wash pas coba harlette cocok tidak busa lembut banget olah oat nya
,Fri Jul 11 14:59:04 +0000 2025,0,0,1,0,in,@meddieyyyy @fidty_ @womanfeeds_id setauku wardah claimnya aman buat semua jenis kulit. tapi klo mau nyoba pake facial wash nya dulu aja kak. kamu pake sekitar 1-2 minggu klo gk ada indikasi kyk panas gatel kulit ketarik jerawat mendem dll. berarti cocok trs lanjut ke moist dst. jgn langsung beli sepaket,2,1,setauku wardah claimnya aman buat semua jenis kulit tapi klo mau nyoba pake facial wash nya dulu aja kak kamu pake sekitar minggu klo gk ada indikasi kyk panas gatel kulit ketarik jerawat mendem dll berarti cocok trs lanjut ke moist dst jgn langsung beli sepaket,setauku wardah claimnya aman buat semua jenis kulit tapi klo mau nyoba pake facial wash nya dulu aja kak kamu pake sekitar minggu klo gk ada indikasi kyk panas gatel kulit ketarik jerawat mendem dll berarti cocok trs lanjut ke moist dst jgn langsung beli sepaket,setauku wardah claimnya aman buat semua jenis kulit tapi kalau mau mencoba pakai facial wash ya dulu saja kak kamu pakai sekitar minggu kalau tidak ada indikasi kayak panas gatel kulit tertarik jerawat mendem dll berarti cocok terus lanjut ke moist dst jangan langsung beli sepaket,"['setauku', 'wardah', 'claimnya', 'aman', 'buat', 'semua', 'jenis', 'kulit', 'tapi', 'kalau', 'mau', 'mencoba', 'pakai', 'facial', 'wash', 'ya', 'dulu', 'saja', 'kak', 'kamu', 'pakai', 'sekitar', 'minggu', 'kalau', 'tidak', 'ada', 'indikasi', 'kayak', 'panas', 'gatel', 'kulit', 'tertarik', 'jerawat', 'mendem', 'dll', 'berarti', 'cocok', 'terus', 'lanjut', 'ke', 'moist', 'dst', 'jangan', 'langsung', 'beli', 'sepaket']","['setauku', 'wardah', 'claimnya', 'aman', 'jenis', 'kulit', 'mencoba', 'pakai', 'facial', 'wash', 'ya', 'kak', 'pakai', 'minggu', 'tidak', 'indikasi', 'kayak', 'panas', 'gatel', 'kulit', 'tertarik', 'jerawat', 'mendem', 'dll', 'cocok', 'moist', 'dst', 'langsung', 'beli', 'sepaket']",tau wardah claimnya aman jenis kulit coba pakai facial wash ya kak pakai minggu tidak indikasi kayak panas gatel kulit tarik jerawat mendem dll cocok moist dst langsung beli paket
,Wed Jul 09 04:17:45 +0000 2025,2,0,1,0,in,cocok buat kamu yang: gagal cocok sama facial wash drugstore sering ngerasa kulit ketarik habis cuci muka punya eczema ringan atau kulit sensitif cukup ganti facial wash kamu dan lihat sendiri bedanya!,0,0,cocok buat kamu yang gagal cocok sama facial wash drugstore sering ngerasa kulit ketarik habis cuci muka punya eczema ringan atau kulit sensitif cukup ganti facial wash kamu dan lihat sendiri bedanya,cocok buat kamu yang gagal cocok sama facial wash drugstore sering ngerasa kulit ketarik habis cuci muka punya eczema ringan atau kulit sensitif cukup ganti facial wash kamu dan lihat sendiri bedanya,cocok buat kamu yang gagal cocok sama facial wash drugstore sering merasa kulit tertarik habis cuci muka punya eczema ringan atau kulit sensitif cukup ganti facial wash kamu dan lihat sendiri bedanya,"['cocok', 'buat', 'kamu', 'yang', 'gagal', 'cocok', 'sama', 'facial', 'wash', 'drugstore', 'sering', 'merasa', 'kulit', 'tertarik', 'habis', 'cuci', 'muka', 'punya', 'eczema', 'ringan', 'atau', 'kulit', 'sensitif', 'cukup', 'ganti', 'facial', 'wash', 'kamu', 'dan', 'lihat', 'sendiri', 'bedanya']","['cocok', 'gagal', 'cocok', 'facial', 'wash', 'drugstore', 'kulit', 'tertarik', 'habis', 'cuci', 'muka', 'eczema', 'ringan', 'kulit', 'sensitif', 'ganti', 'facial', 'wash', 'lihat', 'bedanya']",cocok gagal cocok facial wash drugstore kulit tarik habis cuci muka eczema ringan kulit sensitif ganti facial wash lihat beda
,Tue Jul 08 11:18:53 +0000 2025,0,0,2,0,in,ganti facial wash malah ga cocok... babi lah,0,0,ganti facial wash malah ga cocok babi lah,ganti facial wash malah ga cocok babi lah,ganti facial wash malah tidak cocok babi lah,"['ganti', 'facial', 'wash', 'malah', 'tidak', 'cocok', 'babi', 'lah']","['ganti', 'facial', 'wash', 'tidak', 'cocok', 'babi']",ganti facial wash tidak cocok babi
,Mon Jul 07 04:46:33 +0000 2025,12,0,2,0,in,@womanfeeds_id nderrr aku pernah beruntusan begini rasanya gatel dan banyak fungal. dulu stop semua skincare dan fokus ke metode csm sama facial wash. btw st ku oily acne prone jadi yaa kalo ga cocok sc gampang jeriwi. trust me nder jangan beli skincare apapun dulu metode csm+fw.,0,0,nderrr aku pernah beruntusan begini rasanya gatel dan banyak fungal dulu stop semua skincare dan fokus ke metode csm sama facial wash btw st ku oily acne prone jadi yaa kalo ga cocok sc gampang jeriwi trust me nder jangan beli skincare apapun dulu metode csm fw,nderrr aku pernah beruntusan begini rasanya gatel dan banyak fungal dulu stop semua skincare dan fokus ke metode csm sama facial wash btw st ku oily acne prone jadi yaa kalo ga cocok sc gampang jeriwi trust me nder jangan beli skincare apapun dulu metode csm fw,nderrr aku pernah beruntusan begini rasanya gatel dan banyak fungal dulu stop semua skincare dan fokus ke metode csm sama facial wash btw st ku oily acne prone jadi ya kalau tidak cocok sc gampang jeriwi trust me nder jangan beli skincare apapun dulu metode csm fw,"['nderrr', 'aku', 'pernah', 'beruntusan', 'begini', 'rasanya', 'gatel', 'dan', 'banyak', 'fungal', 'dulu', 'stop', 'semua', 'skincare', 'dan', 'fokus', 'ke', 'metode', 'csm', 'sama', 'facial', 'wash', 'btw', 'st', 'ku', 'oily', 'acne', 'prone', 'jadi', 'ya', 'kalau', 'tidak', 'cocok', 'sc', 'gampang', 'jeriwi', 'trust', 'me', 'nder', 'jangan', 'beli', 'skincare', 'apapun', 'dulu', 'metode', 'csm', 'fw']","['nderrr', 'beruntusan', 'gatel', 'fungal', 'stop', 'skincare', 'fokus', 'metode', 'csm', 'facial', 'wash', 'btw', 'st', 'ku', 'oily', 'acne', 'prone', 'ya', 'tidak', 'cocok', 'sc', 'gampang', 'jeriwi', 'trust', 'me', 'nder', 'beli', 'skincare', 'apapun', 'metode', 'csm', 'fw']",nderrr beruntus gatel fungal stop skincare fokus metode csm facial wash btw st ku oily acne prone ya tidak cocok sc gampang jeriwi trust me nder beli skincare apa metode csm fw
,Sat Jul 05 15:42:09 +0000 2025,0,0,0,0,in,yang biasa gue pake muka balik lagi ke semula meskipun bagian dagu masih kering dikit tapi perlahan lahan balik yaallah alhamdulillah facial wash facetology please jangan discontinue gue udah cocok banget luv,2,1,yang biasa gue pake muka balik lagi ke semula meskipun bagian dagu masih kering dikit tapi perlahan lahan balik yaallah alhamdulillah facial wash facetology please jangan discontinue gue udah cocok banget luv,yang biasa gue pake muka balik lagi ke semula meskipun bagian dagu masih kering dikit tapi perlahan lahan balik yaallah alhamdulillah facial wash facetology please jangan discontinue gue udah cocok banget luv,yang biasa gue pakai muka balik lagi ke semula meskipun bagian dagu masih kering dikit tapi perlahan lahan balik yaallah alhamdulillah facial wash facetology please jangan discontinue gue sudah cocok banget luv,"['yang', 'biasa', 'gue', 'pakai', 'muka', 'balik', 'lagi', 'ke', 'semula', 'meskipun', 'bagian', 'dagu', 'masih', 'kering', 'dikit', 'tapi', 'perlahan', 'lahan', 'balik', 'yaallah', 'alhamdulillah', 'facial', 'wash', 'facetology', 'please', 'jangan', 'discontinue', 'gue', 'sudah', 'cocok', 'banget', 'luv']","['gue', 'pakai', 'muka', 'dagu', 'kering', 'dikit', 'perlahan', 'lahan', 'yaallah', 'alhamdulillah', 'facial', 'wash', 'facetology', 'please', 'discontinue', 'gue', 'cocok', 'banget', 'luv']",gue pakai muka dagu kering dikit perlahan lahan yaallah alhamdulillah facial wash facetology please discontinue gue cocok banget luv
,Sat Jul 05 15:38:18 +0000 2025,0,0,1,0,in,bukan karena cuaca ternyata anj gara gara ga cocok facial wash wardah bjrot,0,0,bukan karena cuaca ternyata anj gara gara ga cocok facial wash wardah bjrot,bukan karena cuaca ternyata anj gara gara ga cocok facial wash wardah bjrot,bukan karena cuaca ternyata anjing gara gara tidak cocok facial wash wardah bjrot,"['bukan', 'karena', 'cuaca', 'ternyata', 'anjing', 'gara', 'gara', 'tidak', 'cocok', 'facial', 'wash', 'wardah', 'bjrot']","['bukan', 'cuaca', 'anjing', 'gara', 'gara', 'tidak', 'cocok', 'facial', 'wash', 'wardah', 'bjrot']",bukan cuaca anjing gara gara tidak cocok facial wash wardah bjrot
,Fri Jul 04 16:19:47 +0000 2025,0,0,0,0,in,keknya emang ga cocok sama facial wash yg banyak busanya jerawat gue keluar semuaaa,0,0,keknya emang ga cocok sama facial wash yg banyak busanya jerawat gue keluar semuaaa,keknya emang ga cocok sama facial wash yg banyak busanya jerawat gue keluar semuaaa,kayaknya memang tidak cocok sama facial wash yang banyak busanya jerawat gue keluar semua,"['kayaknya', 'memang', 'tidak', 'cocok', 'sama', 'facial', 'wash', 'yang', 'banyak', 'busanya', 'jerawat', 'gue', 'keluar', 'semua']","['kayaknya', 'tidak', 'cocok', 'facial', 'wash', 'busanya', 'jerawat', 'gue']",kayak tidak cocok facial wash busa jerawat gue
,Fri Jul 04 08:34:48 +0000 2025,0,0,0,0,in,dahlah mau ganti facial wash pake manapun tetep baliknya pake somethinc lagi alias ngerasa gak cocok pake yng lain ,0,0,dahlah mau ganti facial wash pake manapun tetep baliknya pake somethinc lagi alias ngerasa gak cocok pake yng lain,dahlah mau ganti facial wash pake manapun tetep baliknya pake somethinc lagi alias ngerasa gak cocok pake yng lain,dahlah mau ganti facial wash pakai manapun tetap baliknya pakai somethinc lagi alias merasa tidak cocok pakai yang lain,"['dahlah', 'mau', 'ganti', 'facial', 'wash', 'pakai', 'manapun', 'tetap', 'baliknya', 'pakai', 'somethinc', 'lagi', 'alias', 'merasa', 'tidak', 'cocok', 'pakai', 'yang', 'lain']","['dahlah', 'ganti', 'facial', 'wash', 'pakai', 'manapun', 'baliknya', 'pakai', 'somethinc', 'alias', 'tidak', 'cocok', 'pakai']",dah ganti facial wash pakai mana balik pakai somethinc alias tidak cocok pakai
,Wed Jun 25 04:54:03 +0000 2025,0,0,0,0,in,ya aku juga kadang pake facial wash suamiku biar punyaku ga cepet abis ngerasa cocok pake kahf apa karna muka w kaya kulit badak makanya cocok pake fw cowo? ,0,0,ya aku juga kadang pake facial wash suamiku biar punyaku ga cepet abis ngerasa cocok pake kahf apa karna muka w kaya kulit badak makanya cocok pake fw cowo,ya aku juga kadang pake facial wash suamiku biar punyaku ga cepet abis ngerasa cocok pake kahf apa karna muka w kaya kulit badak makanya cocok pake fw cowo,ya aku juga kadang pakai facial wash suamiku biar punyaku tidak cepat habis merasa cocok pakai kahf apa karena muka gue kayak kulit badak makanya cocok pakai fw cowok,"['ya', 'aku', 'juga', 'kadang', 'pakai', 'facial', 'wash', 'suamiku', 'biar', 'punyaku', 'tidak', 'cepat', 'habis', 'merasa', 'cocok', 'pakai', 'kahf', 'apa', 'karena', 'muka', 'gue', 'kayak', 'kulit', 'badak', 'makanya', 'cocok', 'pakai', 'fw', 'cowok']","['ya', 'kadang', 'pakai', 'facial', 'wash', 'suamiku', 'biar', 'punyaku', 'tidak', 'cepat', 'habis', 'cocok', 'pakai', 'kahf', 'muka', 'gue', 'kayak', 'kulit', 'badak', 'cocok', 'pakai', 'fw', 'cowok']",ya kadang pakai facial wash suami biar punya tidak cepat habis cocok pakai kahf muka gue kayak kulit badak cocok pakai fw cowok
,Wed Jun 25 02:33:13 +0000 2025,0,0,0,0,in,@daisydinaa @oasea_id benerrr facial wash tu kalo ga cocok bisa bruntusan,0,0,benerrr facial wash tu kalo ga cocok bisa bruntusan,benerrr facial wash tu kalo ga cocok bisa bruntusan,benerrr facial wash itu kalau tidak cocok bisa bruntusan,"['benerrr', 'facial', 'wash', 'itu', 'kalau', 'tidak', 'cocok', 'bisa', 'bruntusan']","['benerrr', 'facial', 'wash', 'tidak', 'cocok', 'bruntusan']",benerrr facial wash tidak cocok bruntusan
,Mon Jun 23 15:00:55 +0000 2025,0,0,5,0,in,guys tawarin facial wash ukuran kecil dulu yap kecuali cosrx soalnya ga cocok ,0,0,guys tawarin facial wash ukuran kecil dulu yap kecuali cosrx soalnya ga cocok,guys tawarin facial wash ukuran kecil dulu yap kecuali cosrx soalnya ga cocok,guys tawarin facial wash ukuran kecil dulu ya kecuali cosrx soalnya tidak cocok,"['guys', 'tawarin', 'facial', 'wash', 'ukuran', 'kecil', 'dulu', 'ya', 'kecuali', 'cosrx', 'soalnya', 'tidak', 'cocok']","['guys', 'tawarin', 'facial', 'wash', 'ukuran', 'ya', 'kecuali', 'cosrx', 'tidak', 'cocok']",guys tawarin facial wash ukur ya kecuali cosrx tidak cocok
,Mon Jun 23 12:13:42 +0000 2025,0,0,0,0,in,ini kayanya bakalan cocok banget ya as first cleanser terus second cleanser pake deep facial wash nya skingame jugaa,2,1,ini kayanya bakalan cocok banget ya as first cleanser terus second cleanser pake deep facial wash nya skingame jugaa,ini kayanya bakalan cocok banget ya as first cleanser terus second cleanser pake deep facial wash nya skingame jugaa,ini kayanya bakalan cocok banget ya as first cleanser terus second cleanser pakai deep facial wash ya skingame juga,"['ini', 'kayanya', 'bakalan', 'cocok', 'banget', 'ya', 'as', 'first', 'cleanser', 'terus', 'second', 'cleanser', 'pakai', 'deep', 'facial', 'wash', 'ya', 'skingame', 'juga']","['kayanya', 'cocok', 'banget', 'ya', 'as', 'first', 'cleanser', 'second', 'cleanser', 'pakai', 'deep', 'facial', 'wash', 'ya', 'skingame']",kaya cocok banget ya as first cleanser second cleanser pakai deep facial wash ya skingame
,Mon Jun 23 04:38:53 +0000 2025,0,0,1,0,in,@ohmy_beautybank aku pernah kaya gini dan stiap org cocok2n skincare sih kak. yg pntg basic skincare aja klo dirasa udh cocok jgn ganti2 lgi. aku slama setahun cma pake sepaket skincare blemish dari vavl yg terdiri dari facemist ori facial wash dan serum blemish.,2,1,aku pernah kaya gini dan stiap org cocokn skincare sih kak yg pntg basic skincare aja klo dirasa udh cocok jgn ganti lgi aku slama setahun cma pake sepaket skincare blemish dari vavl yg terdiri dari facemist ori facial wash dan serum blemish,aku pernah kaya gini dan stiap org cocokn skincare sih kak yg pntg basic skincare aja klo dirasa udh cocok jgn ganti lgi aku slama setahun cma pake sepaket skincare blemish dari vavl yg terdiri dari facemist ori facial wash dan serum blemish,aku pernah kayak begini dan setiap orang cocokn skincare sih kak yang pntg basic skincare saja kalau dirasa sudah cocok jangan ganti lagi aku selama setahun cuma pakai sepaket skincare blemish dari vavl yang terdiri dari facemist orisinal facial wash dan serum blemish,"['aku', 'pernah', 'kayak', 'begini', 'dan', 'setiap', 'orang', 'cocokn', 'skincare', 'sih', 'kak', 'yang', 'pntg', 'basic', 'skincare', 'saja', 'kalau', 'dirasa', 'sudah', 'cocok', 'jangan', 'ganti', 'lagi', 'aku', 'selama', 'setahun', 'cuma', 'pakai', 'sepaket', 'skincare', 'blemish', 'dari', 'vavl', 'yang', 'terdiri', 'dari', 'facemist', 'orisinal', 'facial', 'wash', 'dan', 'serum', 'blemish']","['kayak', 'orang', 'cocokn', 'skincare', 'sih', 'kak', 'pntg', 'basic', 'skincare', 'dirasa', 'cocok', 'ganti', 'setahun', 'pakai', 'sepaket', 'skincare', 'blemish', 'vavl', 'facemist', 'orisinal', 'facial', 'wash', 'serum', 'blemish']",kayak orang cocokn skincare sih kak pntg basic skincare rasa cocok ganti tahun pakai paket skincare blemish vavl facemist orisinal facial wash serum blemish
,Fri Jun 20 15:57:53 +0000 2025,0,0,2,1,in,aku ganti facial wash setelah -+5 tahun pake cetaphil abis boncoss bgt semoga cocok huhuhu.,0,0,aku ganti facial wash setelah tahun pake cetaphil abis boncoss bgt semoga cocok huhuhu,aku ganti facial wash setelah tahun pake cetaphil abis boncoss bgt semoga cocok huhuhu,aku ganti facial wash setelah tahun pakai cetaphil habis boncoss banget semoga cocok huhuhu,"['aku', 'ganti', 'facial', 'wash', 'setelah', 'tahun', 'pakai', 'cetaphil', 'habis', 'boncoss', 'banget', 'semoga', 'cocok', 'huhuhu']","['ganti', 'facial', 'wash', 'pakai', 'cetaphil', 'habis', 'boncoss', 'banget', 'semoga', 'cocok', 'huhuhu']",ganti facial wash pakai cetaphil habis boncoss banget moga cocok huhuhu
,Fri Jun 20 08:51:06 +0000 2025,0,0,0,0,in,@wardahbeauty mau paket fights breakout buat wajah aku yg berminyak dan suka banget jerawatan udah pernah coba sunscreen bagus bgt ringan pengen coba facial wash sama micerall waternya semoga cocok #wardahgentlecleanser #wardahlowphcleanser #wardahsoty #micellarwajibwardah,2,1,mau paket fights breakout buat wajah aku yg berminyak dan suka banget jerawatan udah pernah coba sunscreen bagus bgt ringan pengen coba facial wash sama micerall waternya semoga cocok wardahgentlecleanser wardahlowphcleanser wardahsoty micellarwajibwardah,mau paket fights breakout buat wajah aku yg berminyak dan suka banget jerawatan udah pernah coba sunscreen bagus bgt ringan pengen coba facial wash sama micerall waternya semoga cocok wardahgentlecleanser wardahlowphcleanser wardahsoty micellarwajibwardah,mau paket fights breakout buat wajah aku yang berminyak dan suka banget jerawatan sudah pernah coba sunscreen bagus banget ringan pengin coba facial wash sama micerall waternya semoga cocok wardahgentlecleanser wardahlowphcleanser wardahsoty micellarwajibwardah,"['mau', 'paket', 'fights', 'breakout', 'buat', 'wajah', 'aku', 'yang', 'berminyak', 'dan', 'suka', 'banget', 'jerawatan', 'sudah', 'pernah', 'coba', 'sunscreen', 'bagus', 'banget', 'ringan', 'pengin', 'coba', 'facial', 'wash', 'sama', 'micerall', 'waternya', 'semoga', 'cocok', 'wardahgentlecleanser', 'wardahlowphcleanser', 'wardahsoty', 'micellarwajibwardah']","['paket', 'fights', 'breakout', 'wajah', 'berminyak', 'suka', 'banget', 'jerawatan', 'coba', 'sunscreen', 'bagus', 'banget', 'ringan', 'pengin', 'coba', 'facial', 'wash', 'micerall', 'waternya', 'semoga', 'cocok', 'wardahgentlecleanser', 'wardahlowphcleanser', 'wardahsoty', 'micellarwajibwardah']",paket fights breakout wajah minyak suka banget jerawat coba sunscreen bagus banget ringan pengin coba facial wash micerall waternya moga cocok wardahgentlecleanser wardahlowphcleanser wardahsoty micellarwajibwardah
